ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
64,0.004985590082794557,0.020896347064199086,0.040150976518722924,0.002133420117819176,0.9318336662164644
65,0.10303711208942001,0.018844114172367744,0.12041881817322146,0.00415729965860239,0.7535426559063882
66,0.5775135990039921,0.0032658252040163086,0.013346173410590684,0.23606604878660892,0.16980835359479193
67,0.8623525751635932,0.0021525937488254404,0.0031282872736827375,0.014077602215071153,0.11828894159882752
68,0.1733118693711412,0.0006720325076189731,0.07602571339816183,0.30560860195671946,0.4443817827663584
69,0.45222501828739825,0.0015084296184104116,0.042371473162795846,0.3249331193454533,0.17896195958594216
70,0.013837259093180392,0.012590229080797042,0.11855990003214562,0.0029471479284731814,0.8520654638654037
71,0.026646845305256475,0.04871663326123099,0.11115368814169947,0.051026901706898053,0.7624559315849151
72,0.7389283829120656,0.0003293885979640261,0.0069855724605958494,0.11584851598224939,0.13790814004712518
73,0.0,0.01977300923531679,0.044092115693020746,0.0005586073809698587,0.9355762676906926
74,0.5212997817766687,0.0005558701623047249,0.008874707591205316,0.26146939354020676,0.20780024692961457
75,0.007555240877737794,0.013625175581494642,0.03813616883399254,0.007237315990037696,0.9334460987167372
76,0.33042009393678234,0.10494499318990931,0.04315823297338513,0.01711269825410549,0.5043639816458179
77,0.8679306146228374,0.0016799236778471957,0.001959532504817175,0.00810190365374062,0.12032802554075775
78,0.20198112531408585,0.005294887348831608,0.20164202649451804,0.04859472370886561,0.542487237133699
79,0.38318112016168077,0.0012218363752724848,0.04084389119012268,0.41042847774094027,0.16432467453198393
80,0.867680099657038,0.001971927154514233,0.003784915872018823,0.047320353941005165,0.07924270337542394
81,0.004985590082794557,0.020288642985690605,0.03981603251289285,0.0019003198847189428,0.9330094145339032
82,0.0,0.01977300923531679,0.044092115693020746,0.0005586073809698587,0.9355762676906926
83,0.5445229284066752,0.0020629888792701146,0.0198832230440816,0.25053916543480254,0.18299169423517067
84,0.004985590082794557,0.022000425826505698,0.04103634923320956,0.0024667534511525094,0.9295108814063379
85,0.34426953564338364,0.001399741322788635,0.04671129266956406,0.4445499685358932,0.1630694618283707
86,0.14831222145117168,0.02525630782108097,0.17126313282138064,0.0030180318948311332,0.6521503060115356
87,0.0705632380260785,0.0009783130410975533,0.17657451616554024,0.33728630091188944,0.41459763185539433
88,0.5032969773764352,0.0006083668144236824,0.058679148444010225,0.2737975527007581,0.1636179546643728
89,0.013837259093180392,0.012590229080797042,0.11855990003214562,0.0029471479284731814,0.8520654638654037
90,0.8353643582538736,9.104960459725325e-05,0.003214590483675254,0.036608408085103905,0.12472159357275006
91,0.01669417681425753,0.008169125486704258,0.33963592824650196,0.003886859856058977,0.6316139095964773
92,0.01937964637715436,0.010425326753345843,0.21779505504385252,0.005268766746379465,0.7471312050792679
93,0.8309338975983281,0.004584245867873308,0.01163125225511296,0.04382693972164932,0.10902366455703656
94,0.38912155089617423,0.0006952356458613055,0.013380732554607023,0.42805882585596716,0.1687436550473903
95,0.15717853424760542,0.022913393163642277,0.14385723631045014,0.0768195212682215,0.5992313150100804
96,0.3992707395704786,0.0013389136933395322,0.028569346471927475,0.37001234510125325,0.2008086551630011
97,0.4183927019709437,0.0008841345714828508,0.043020968033527084,0.3724231421654257,0.1652790532586207
98,0.004985590082794557,0.020896347064199086,0.040150976518722924,0.002133420117819176,0.9318336662164644
99,0.37170238573600645,0.05098928865948982,0.08280878039096697,0.005062762596042467,0.48943678261749424
100,0.38318112016168077,0.0012218363752724848,0.04084389119012268,0.41042847774094027,0.16432467453198393
101,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
102,0.48700968521277876,0.0030347269930625126,0.022849543467047394,0.13260657384843244,0.3544994704786789
103,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
104,0.5350557026908864,0.0009303189143752909,0.025210725379818034,0.252078781360747,0.18672447165417344
105,0.48700968521277876,0.0030347269930625126,0.022849543467047394,0.13260657384843244,0.3544994704786789
106,0.5350557026908864,0.0009303189143752909,0.025210725379818034,0.252078781360747,0.18672447165417344
107,0.372344636068544,0.0014943982954885855,0.04465967584437926,0.4125473034553096,0.16895398633627873
108,0.16039965541058793,0.0026777299946803765,0.08086877955492322,0.40867460205025785,0.3473792329895506
109,0.8097077332343684,0.004054168039880372,0.005237744498906652,0.043490306823677785,0.13751004740316697
110,0.5328625331206319,0.0005336590395089993,0.019098158393052525,0.2259671669390761,0.22153848250773042
111,0.3722473127594327,0.0012016181149910046,0.04099515174329095,0.4210748479430757,0.1644810694392097
112,0.462245674143146,0.001000305731142069,0.051069513928295736,0.2903000938428111,0.1953844123546051
113,0.3100486949037559,0.0027346745589621104,0.048409636414246594,0.46944773406890483,0.16935926005413066
114,0.400803897373377,0.0011156042055413618,0.04673805873714929,0.3959838351793471,0.15535860450458525
115,0.014248781726925248,0.012840274878228463,0.11360653902322905,0.0029471479284731814,0.856357256443144
116,0.5662886018810293,0.0008885767448950043,0.005850422942464188,0.2478887628697593,0.17908363556185233
117,0.6105463056824423,0.0006416955993236609,0.01188450979790078,0.1907732967899842,0.18615419213034914
118,0.060070763732655054,0.001352770477844722,0.1494394862704944,0.47428993803229064,0.3148470414867151
119,0.2518940019255847,0.0041095864566886315,0.070960317088201,0.5199586803408178,0.1530774141887079
120,0.25384350083694573,0.003556445599919978,0.16181355738759706,0.00693184268342747,0.5738546534921097
121,0.8816497335476062,0.0013051788186870634,0.0036800176529713565,0.010173299407757318,0.10319177057297813
122,0.8770693415667492,0.0005546911249436319,0.00558938839599927,0.018099032878651188,0.09868754603365666
123,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
124,0.0,0.01977300923531679,0.044092115693020746,0.0005586073809698587,0.9355762676906926
125,0.004793265436807443,0.015459112481223392,0.03147015007855664,0.010325904138575877,0.9379515678648366
126,0.809799320200799,0.000361918259192388,0.005801375305905863,0.09893086821124229,0.08510651802286061
127,0.21038364054527053,0.004319055155489156,0.24306420857049724,0.05001164308679729,0.4922214526419458
128,0.8335354943491359,0.0010852301210166997,0.002235339390627732,0.01510585283195444,0.14803808330726545
129,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
130,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
131,0.43722001612810135,0.0014863326653414412,0.03749338874340991,0.35140653277574097,0.17239372968740627
132,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
133,0.8167468729939691,0.004161841315630125,0.01608067948079612,0.013279386321322053,0.1497312198882826
134,0.5761857159827449,0.0005059039415241563,0.005234776070251676,0.2089951834448778,0.20907842056060147
135,0.5353201296612208,0.007982074948696023,0.05740013954334553,0.14096333707176914,0.2583343187749686
136,0.4945939359528699,0.001745442042433204,0.026964666597473253,0.2890790090620122,0.18761694634521164
137,0.3739904243683219,0.0030418600432439045,0.04398572492004005,0.21374181705493484,0.3652401736134594
138,0.0,0.01977300923531679,0.044092115693020746,0.0005586073809698587,0.9355762676906926
139,0.35033359657875185,0.0016092766176410245,0.042698450171566656,0.4415661120623509,0.16379256456968963
140,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
141,0.6686563166458914,0.0014900357740260525,0.00959246762735255,0.17192227926474943,0.14833890068798042
142,0.26647652963112944,0.022894158315073628,0.05941727529545351,0.0024549719909027633,0.6487570647674407
143,0.3372321732280031,0.0012926101660555708,0.07787514742297753,0.4533974962800889,0.1302025729028749
144,0.35033359657875185,0.0016092766176410245,0.042698450171566656,0.4415661120623509,0.16379256456968963
145,0.5032969773764352,0.0006083668144236824,0.058679148444010225,0.2737975527007581,0.1636179546643728
146,0.3456362905412659,0.000761240832802744,0.07411670198327759,0.4347777041686461,0.1447080624740078
147,0.4823420344530077,0.0007279817026688676,0.03980639275199977,0.280794535220426,0.19632905587189767
148,0.31682487636420065,0.0023281704939214594,0.04784906916473848,0.4648458853106912,0.16815199866644828
149,0.013837259093180392,0.012590229080797042,0.11855990003214562,0.0029471479284731814,0.8520654638654037
150,0.1642556461180919,0.07291527124105189,0.08968881769692688,0.0022830162156398577,0.6708572487282894
151,0.1441402785151555,0.017105584040281518,0.1903409046524551,0.11436781716215662,0.5340454156299511
152,0.01937964637715436,0.011403501063047631,0.20641722857006378,0.00606763808838408,0.75673198590135
153,0.5753133997574584,0.0003111110908010967,0.013679984876599164,0.20083539391259717,0.20986011036254423
154,0.08938547775506762,0.009070188333844377,0.05757793651977262,0.30507254306145276,0.5388938543298626
155,0.7415500282269097,0.0008460882397664401,0.005236029467323044,0.03181294550918775,0.220554908556813
156,0.7724316614396776,0.0,0.00012939958592132506,0.06843762316991983,0.15900131580448124
157,0.31024953565258456,0.0010932796963846049,0.048555341987327263,0.46423669621587815,0.17586514644782547
158,0.005056498071336189,0.01708714154447211,0.030201855408664012,0.00386522692156286,0.9437892780539648
159,0.6241016946351221,0.00035055455750539487,0.017675603761352812,0.16712924328371506,0.19074290376230457
160,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
161,0.5761857159827449,0.0005059039415241563,0.005234776070251676,0.2089951834448778,0.20907842056060147
162,0.5161803547861532,0.001149313648755749,0.014611306569526783,0.26626223032472307,0.20179679467084113
163,0.02147734326505276,0.01616301958562654,0.009926640590068788,0.0068974856836256865,0.945535510875626
164,0.8816497335476062,0.0013051788186870634,0.0036800176529713565,0.010173299407757318,0.10319177057297813
165,0.372344636068544,0.0014943982954885855,0.04465967584437926,0.4125473034553096,0.16895398633627873
166,0.8816497335476062,0.0013051788186870634,0.0036800176529713565,0.010173299407757318,0.10319177057297813
167,0.5445229284066752,0.0020629888792701146,0.0198832230440816,0.25053916543480254,0.18299169423517067
168,0.4945939359528699,0.001745442042433204,0.026964666597473253,0.2890790090620122,0.18761694634521164
169,0.6066272186748681,0.0008769944158879548,0.010088072354413077,0.18264088233624068,0.1997668322185902
170,0.7903598024729093,0.00020343600352001835,0.004626992355067988,0.0938215126592853,0.1109882565092176
171,0.026873328437200715,0.01593123470245675,0.3386763622861431,0.012317536445455702,0.6062015381287437
172,0.5480963809182883,0.006793863158090713,0.01492745403351699,0.26512706733955377,0.1650552345505502
173,0.30193553563936854,0.000761240832802744,0.06974364922155697,0.4870248172732152,0.14053475703305646
174,0.3456362905412659,0.000761240832802744,0.07411670198327759,0.4347777041686461,0.1447080624740078
175,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
176,0.33910866707915255,0.02269379670363998,0.03380079627228091,0.004137031682404585,0.600259708262522
177,0.4170275777275281,0.0022952945109900084,0.023133653176592342,0.3744405019875046,0.1831029725973851
178,0.5526446112885608,0.005196958088942878,0.0347086598316429,0.16971317545906203,0.23773659533179137
179,0.5108999125844159,0.012340198081153957,0.031489593569253765,0.10947983653992793,0.3357904592252483
180,0.02912738784903808,0.02766247690247037,0.17469746214616985,0.09628499477791999,0.6722276783244018
181,0.004985590082794557,0.0231720612086674,0.04396237058028355,0.002233653218052276,0.9256463249102024
182,0.4226856255061164,0.013593141815222035,0.049503919017969765,0.008921006123443301,0.5052963075372485
183,0.5395427604296913,0.0011532012821023345,0.009067555388475305,0.235804571906279,0.2144319109934523
184,0.09365732354798673,0.0033987503716174897,0.10507955882230147,0.30317996101907546,0.494684406239019
185,0.4403171741706601,0.006484418670636669,0.026975644409278094,0.32082445705212986,0.20539830569729534
186,0.3722473127594327,0.0012016181149910046,0.04099515174329095,0.4210748479430757,0.1644810694392097
187,0.005056498071336189,0.01708714154447211,0.030201855408664012,0.00386522692156286,0.9437892780539648
188,0.5316327662089435,0.0009859436059160753,0.026863403342078058,0.2851306150469879,0.15538727179607453
189,0.6807262554621372,0.00036054124593910396,0.007666865103200818,0.13809460456662434,0.17315173362209854
190,0.7389283829120656,0.0003293885979640261,0.0069855724605958494,0.11584851598224939,0.13790814004712518
191,0.3942006777605683,0.0011486541642349369,0.038275317624946584,0.3593406730396682,0.20703467741058199
192,0.38318112016168077,0.0012218363752724848,0.04084389119012268,0.41042847774094027,0.16432467453198393
193,0.22908291783842533,0.002406808151059736,0.04387395861071245,0.2355542975789411,0.4890820178208614
194,0.6574062019476395,0.0017058139150893691,0.014411446748209399,0.06814119525419474,0.2583353421348668
195,0.7389283829120656,0.0003293885979640261,0.0069855724605958494,0.11584851598224939,0.13790814004712518
196,0.704822868745276,0.007698868804750592,0.0035941997553334127,0.0746531575315467,0.20923090516309337
197,0.5440015824899261,0.0011619049998952747,0.01984166103752544,0.2451247295381309,0.18987012193452232
198,0.462245674143146,0.001000305731142069,0.051069513928295736,0.2903000938428111,0.1953844123546051
199,0.3722473127594327,0.0012016181149910046,0.04099515174329095,0.4210748479430757,0.1644810694392097
200,0.5445229284066752,0.0020629888792701146,0.0198832230440816,0.25053916543480254,0.18299169423517067
201,0.0,0.24264918770929253,0.024660138944705465,0.0005586073809698587,0.732132065965032
202,0.49093599206952404,0.008506761004530294,0.0523792289779899,0.15649703732009698,0.29168098062785874
203,0.5698174339334369,0.0004402865642013286,0.018170164210383494,0.21418449561425104,0.19738761967772742
204,0.6620241388512721,0.0037937037321420417,0.016313018419856343,0.04494199861061074,0.27292714038611887
205,0.08938547775506762,0.009070188333844377,0.05757793651977262,0.30507254306145276,0.5388938543298626
206,0.4572941638240328,0.0040876268134840766,0.02062464125574624,0.16752569717164156,0.3504678709350953
207,0.5445229284066752,0.0020629888792701146,0.0198832230440816,0.25053916543480254,0.18299169423517067
208,0.10617890113123625,0.0011448457463896589,0.06351764044657134,0.31786009187917397,0.5112985207966286
209,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
210,0.5362685587856386,0.0013822961865323628,0.019466884677613667,0.18537031340907886,0.25751194694113644
211,0.03252559646064273,0.016886901910597534,0.10236886386489223,0.008280335407745705,0.8399383023561219
212,0.3100486949037559,0.0027346745589621104,0.048409636414246594,0.46944773406890483,0.16935926005413066
213,0.36135838280552723,0.0017159702660482642,0.043088907313147656,0.4046085750428904,0.18922816457238645
214,0.6350898613694419,0.0022699305592533176,0.02166625816561679,0.08349772652623622,0.25747622337945175
215,0.005056498071336189,0.01708714154447211,0.030201855408664012,0.00386522692156286,0.9437892780539648
216,0.34623678159630616,0.002108207743785168,0.03354841362307295,0.10195966997921573,0.5161469270576198
217,0.660966421902214,0.010207077072045274,0.05502170004505435,0.023723246213425562,0.25008155476726085
218,0.48700968521277876,0.0030347269930625126,0.022849543467047394,0.13260657384843244,0.3544994704786789
219,0.5445229284066752,0.0020629888792701146,0.0198832230440816,0.25053916543480254,0.18299169423517067
220,0.4095425036883,0.0015045656880828373,0.04503497812292258,0.38285688466396023,0.1610610678367344
221,0.09117935650326893,0.003929520518447772,0.12508467635764672,0.3205610277265256,0.459245418894111
222,0.14831222145117168,0.02525630782108097,0.17126313282138064,0.0030180318948311332,0.6521503060115356
223,0.23674643384634467,0.014406706426155496,0.015588834855022667,0.018315725596132485,0.7149422992763447
224,0.5756495111983622,0.0007917398030429884,0.026031082592085683,0.2205931821217348,0.1769344842847745
225,0.4651656285610949,0.0017243163800719319,0.05886276760865817,0.29239472831777646,0.18185255913239842
226,0.5761857159827449,0.0005059039415241563,0.005234776070251676,0.2089951834448778,0.20907842056060147
227,0.02781568404226304,0.055528122716021894,0.206537989530535,0.0009880095890415475,0.7091301941221387
228,0.0,0.0028222525382396763,0.0017311042913262613,0.0001064228982839989,0.99534022027215
229,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
230,0.07790463160092635,0.012290064930652617,0.11785956240105651,0.002986341051766116,0.7889594000155985
231,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
232,0.7691854468620475,0.0002655927446944886,0.006666593194248162,0.10527531521071272,0.1186070519882972
233,0.027278720293558413,0.04613772542881157,0.03710928139409821,0.007349535101050903,0.882124737782481
234,0.07701970173171703,0.0026291126983363244,0.12596976712401445,0.3939733872960822,0.40040803114984996
235,0.35759097170507015,0.0013382973903769606,0.04708052528074956,0.42843396945419027,0.16555623616961312
236,0.8436375193206034,0.0022289202230139937,0.003441178341215888,0.01684711618502772,0.13384526593013915
237,0.38912155089617423,0.0006952356458613055,0.013380732554607023,0.42805882585596716,0.1687436550473903
238,0.02716767863858981,0.024309196827932488,0.1084244236604066,0.06239774414201534,0.777700956731056
239,0.629233622526806,0.003996552796994739,0.008813823505110988,0.19399460560466492,0.16396139556642325
240,0.6255180114689076,0.006111627680230978,0.02004623293797054,0.13728077530239807,0.21104335261049276
241,0.7951182859873654,0.001522544390493781,0.010604653866797292,0.02897567046564882,0.16377884528969455
242,0.466514786840674,0.006177474069885564,0.02525306348333819,0.32674130142149177,0.17531337418461052
243,0.8191463647523473,0.002376413915536275,0.029404332471020134,0.0013193116843363102,0.14775357717676002
244,0.4663357810831669,0.005157182225067708,0.025905522602964758,0.162909478955144,0.33969203513365664
245,0.4350314041219884,0.0011101851495355542,0.03859532732515141,0.339398730747302,0.18586435265602272
246,0.31900995934012955,0.001850992573290742,0.05161629871040215,0.4706394840708983,0.15688326530527918
247,0.44158661433107765,0.0012726536133459401,0.02573361103999722,0.1266756573154152,0.4047314637001639
248,0.48700968521277876,0.0030347269930625126,0.022849543467047394,0.13260657384843244,0.3544994704786789
249,0.3614821961087213,0.0010780009956693234,0.04098928723531758,0.42731939782509365,0.16913111783519813
250,0.8410049472550339,0.0056860849718861906,0.013022175747830027,0.008669937010201125,0.13161685501504866
251,0.014515764354234989,0.016656063217530916,0.03736545185651197,0.44219355526383614,0.4892691653078859
252,0.36321656790223406,0.0013495867260296178,0.04651655950413679,0.42235579781887994,0.1665614880487197
253,0.004985590082794557,0.020896347064199086,0.040150976518722924,0.002133420117819176,0.9318336662164644
254,0.2690659781320511,0.001092423013479129,0.13586613650713897,0.3886420148885933,0.2053334474587376
255,0.005056498071336189,0.01708714154447211,0.030201855408664012,0.00386522692156286,0.9437892780539648
256,0.4945939359528699,0.001745442042433204,0.026964666597473253,0.2890790090620122,0.18761694634521164
257,0.4677465605381606,0.002774956672926085,0.056246717446187804,0.0817617093518203,0.39147005599090523
258,0.48700968521277876,0.0030347269930625126,0.022849543467047394,0.13260657384843244,0.3544994704786789
259,0.2971466477634115,0.002884040929990067,0.050754035915520454,0.4790335465229505,0.17018172886812766
260,0.7063470600199471,0.001065289360993754,0.02826025560656831,0.04126041638301496,0.223066978629476
261,0.7877857573295469,0.000361918259192388,0.005801375305905863,0.11019346598752845,0.09585748311782645
262,0.5032969773764352,0.0006083668144236824,0.058679148444010225,0.2737975527007581,0.1636179546643728
263,0.6101500197465456,0.00028367624855143964,0.01325474482172948,0.17854885311986907,0.19776270606330446
264,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
265,0.45096183490346875,0.007729430885000274,0.027124408512577962,0.33261777651185526,0.1815665491870978
266,0.3739904243683219,0.0030418600432439045,0.04398572492004005,0.21374181705493484,0.3652401736134594
267,0.08046704242783258,0.01269427866542346,0.14117296648694647,0.06300425139171502,0.7026614610280825
268,0.013837259093180392,0.012590229080797042,0.11855990003214562,0.0029471479284731814,0.8520654638654037
269,0.0,0.02292966184013111,0.09799109674225727,0.009800630725974252,0.8692786106916374
270,0.8260109860909062,0.0007318369709816091,0.0045299679380033635,0.06714919306190394,0.1015780159382052
271,0.028118670509864004,0.010782629162815296,0.13936409857711396,0.003432998466580683,0.8183016032836258
272,0.20198112531408585,0.005294887348831608,0.20164202649451804,0.04859472370886561,0.542487237133699
273,0.07189254799937901,0.0022318783907933687,0.11174512782712924,0.38358202601768576,0.4305484197650126
274,0.3434279562042865,0.004686452829751954,0.09847086904098905,0.14776200925130462,0.4056527126736679
275,0.18724716530712282,0.004907290449606803,0.21481883957021888,0.047819529910416,0.5452071747626355
276,0.01937964637715436,0.011403501063047631,0.20641722857006378,0.00606763808838408,0.75673198590135
277,0.0,0.01977300923531679,0.044092115693020746,0.0005586073809698587,0.9355762676906926
278,0.2724168529244973,0.027176749684742766,0.13529921661560224,0.05983770522014016,0.5052694755550173
279,0.5340292105867889,0.0017712772577674204,0.046225784999121104,0.1086791035496816,0.3092946236066411
280,0.04964691396089886,0.0027795726648167578,0.04950096707712688,0.04859507561060878,0.8494774706865489
281,0.4183927019709437,0.0008841345714828508,0.043020968033527084,0.3724231421654257,0.1652790532586207
282,0.34426953564338364,0.001399741322788635,0.04671129266956406,0.4445499685358932,0.1630694618283707
283,0.026646845305256475,0.04871663326123099,0.11115368814169947,0.051026901706898053,0.7624559315849151
284,0.843923555097161,0.001900324227593743,0.0027802495414955236,0.016496891432217026,0.13489897970153295
285,0.2690659781320511,0.001092423013479129,0.13586613650713897,0.3886420148885933,0.2053334474587376
286,0.43322712368834326,0.002161758703227554,0.03554752215575117,0.35218270532730533,0.17688089012537278
287,0.0,0.023142251634492055,0.07386220434469018,0.00020807324178110693,0.9027874707790366
288,0.004985590082794557,0.0231720612086674,0.04396237058028355,0.002233653218052276,0.9256463249102024
289,0.5775135990039921,0.0032658252040163086,0.013346173410590684,0.23606604878660892,0.16980835359479193
290,0.372344636068544,0.0014943982954885855,0.04465967584437926,0.4125473034553096,0.16895398633627873
291,0.6145636783592319,0.00439560180281962,0.037285922776767566,0.019460404544391612,0.32429439251678943
292,0.8623525751635932,0.0021525937488254404,0.0031282872736827375,0.014077602215071153,0.11828894159882752
293,0.8521366672401428,0.0019315758429342726,0.011107965093544886,0.015248023872036687,0.11957576795134126
294,0.07211521302045314,0.006385270784413351,0.08774744530708214,0.06197073914717694,0.7717813317408744
